"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
4886,"Pltano","19/07/2011 09:25","Alto (> 8 mts)",138,"Grande",-68.8444197131,-32.8715787609,6,"Residencial Norte",2694682.37982,1,0.987381446408108,1
10774,"Morera","04/04/2011 12:29","Medio (4 - 8 mts)",52,"Mediano",-68.8523304426,-32.8768220292,6,"Residencial Norte",2694682.37982,0,0.0087477252818644,0
17987,"Fresno europeo","29/07/2011 18:06","Medio (4 - 8 mts)",124,"Grande",-68.8396064163,-32.8674337468,4,"Cuarta Oeste",1173332.70145,0,0.299813007703051,0
36951,"Paraiso","08/04/2011 10:42","Alto (> 8 mts)",125,"Grande",-68.8581436928,-32.8782015296,7,"Residencial Parque",1786336.08966,0,0.669676712481305,1
1024,"Aguaribay","14/12/2011 11:06","Medio (4 - 8 mts)",40,"Mediano",-68.8815285073,-32.8651158587,8,"Aeroparque",2203364.73622,0,0.434677380602807,0
30884,"Paraiso","17/02/2011 09:28","Alto (> 8 mts)",70,"Grande",-68.8540272488,-32.8656433501,6,"Residencial Norte",2694682.37982,0,0.941571129951626,1
15875,"Acacia SP","28/11/2011 20:53","Medio (4 - 8 mts)",50,"Mediano",-68.8723414679,-32.8768895046,7,"Residencial Parque",1786336.08966,1,0.722514559980482,1
22955,"Paraiso","19/05/2011 16:47","Medio (4 - 8 mts)",120,"Grande",-68.8557797332,-32.8997270806,5,"Residencial Sur",2423808.92355,0,0.882650786777958,1
3846,"Morera","31/08/2011 10:09","Bajo (2 - 4 mts)",26,"Mediano",-68.8290711584,-32.8704457944,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.456664267228916,0
28045,"Morera","23/03/2011 17:58","Alto (> 8 mts)",128,"Grande",-68.8464864541,-32.8937748401,2,"Barrio Civico",2366816.36021,0,0.922908008331433,1
4600,"Caducifolio","29/07/2011 09:34","Alto (> 8 mts)",104,"Grande",-68.8349899373,-32.866959224,4,"Cuarta Oeste",1173332.70145,0,0.38772344077006,0
47982,"Morera","31/08/2011 09:59","Alto (> 8 mts)",110,"Grande",-68.8260940361,-32.8700893442,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.637229536892846,1
22693,"Pltano","10/05/2011 12:05","Alto (> 8 mts)",148,"Grande",-68.8531445383,-32.8995065744,5,"Residencial Sur",2423808.92355,0,0.0762154017575085,0
46715,"Morera","05/09/2011 09:43","Alto (> 8 mts)",180,"Grande",-68.8322853174,-32.8706237021,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.152443072060123,0
44104,"Fresno europeo","11/11/2011 09:19","Muy bajo (1 - 2 mts)",15,"Chico",-68.8296842876,-32.8851095164,3,"Parque O'Higgins",1531146.02653,0,0.393891105195507,0
14544,"Morera","05/12/2011 12:46","Medio (4 - 8 mts)",50,"Mediano",-68.8794513031,-32.8675404786,8,"Aeroparque",2203364.73622,0,0.652434934163466,1
36472,"Morera","18/03/2011 12:04","Alto (> 8 mts)",137,"Grande",-68.854879614,-32.8793188722,6,"Residencial Norte",2694682.37982,0,0.0829539964906871,0
16702,"Morera","21/07/2011 10:23","Medio (4 - 8 mts)",56,"Mediano",-68.8402084723,-32.8641167198,4,"Cuarta Oeste",1173332.70145,0,0.525028463453054,1
42069,"Fresno americano","12/04/2011 12:10","Bajo (2 - 4 mts)",140,"Grande",-68.8420797675,-32.880050768,1,"Parque Central",1655357.93265,0,0.279576611937955,0
38485,"Paraiso","02/11/2010 11:00","Alto (> 8 mts)",195,"Grande",-68.8506857484,-32.8703345865,6,"Residencial Norte",2694682.37982,1,0.64206273900345,1
40161,"Fresno europeo","14/04/2011 10:13","Medio (4 - 8 mts)",40,"Mediano",-68.8445537545,-32.879899317,1,"Parque Central",1655357.93265,0,0.508005639072508,1
41166,"Morera","18/04/2011 11:59","Alto (> 8 mts)",98,"Grande",-68.837958782,-32.8810505238,1,"Parque Central",1655357.93265,0,0.198163866298273,0
23360,"Morera","31/01/2011 17:03","Alto (> 8 mts)",86,"Grande",-68.851041541,-32.9023333621,2,"Barrio Civico",2366816.36021,0,0.554064183263108,1
3644,"Prunas","24/08/2011 12:19","Muy bajo (1 - 2 mts)",20,"Chico",-68.8226937383,-32.8694072536,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.688424906460568,1
41504,"Olmo comun","07/04/2011 10:47","Medio (4 - 8 mts)",130,"Grande",-68.8431760331,-32.8816399382,1,"Parque Central",1655357.93265,0,0.288729628082365,0
28850,"Fresno americano","27/04/2011 09:24","Alto (> 8 mts)",65,"Grande",-68.8473291647,-32.8854950332,1,"Parque Central",1655357.93265,0,0.960854891454801,1
26392,"Fresno americano","25/10/2011 10:18","Alto (> 8 mts)",130,"Grande",-68.832824265,-32.8889663933,3,"Parque O'Higgins",1531146.02653,0,0.979869280476123,1
2196,"Pltano","03/11/2011 08:53","Muy bajo (1 - 2 mts)",10,"Chico",-68.8343295725,-32.8905593363,3,"Parque O'Higgins",1531146.02653,0,0.609206561697647,1
6074,"Morera","11/04/2011 12:06","Medio (4 - 8 mts)",80,"Grande",-68.8455334159,-32.883607468,1,"Parque Central",1655357.93265,0,0.892164201010019,1
23828,"Morera","26/01/2011 17:03","Alto (> 8 mts)",120,"Grande",-68.8501535577,-32.9012430587,2,"Barrio Civico",2366816.36021,0,0.861449682386592,1
24475,"Morera","19/01/2011 13:14","Alto (> 8 mts)",125,"Grande",-68.8464574904,-32.9035606963,2,"Barrio Civico",2366816.36021,0,0.813034775434062,1
27974,"Fresno europeo","31/10/2011 09:36","Alto (> 8 mts)",158,"Grande",-68.8364344792,-32.8930386388,3,"Parque O'Higgins",1531146.02653,0,0.658770767971873,1
36612,"Morera","15/06/2011 10:05","Medio (4 - 8 mts)",110,"Grande",-68.8577203659,-32.8828953804,7,"Residencial Parque",1786336.08966,1,0.78296703658998,1
14132,"Paraiso","01/12/2011 12:57","Medio (4 - 8 mts)",95,"Grande",-68.8768893405,-32.8677645688,8,"Aeroparque",2203364.73622,0,0.449351645074785,0
28704,"Morera","01/03/2011 11:58","Bajo (2 - 4 mts)",20,"Chico",-68.8473125964,-32.8904691963,2,"Barrio Civico",2366816.36021,0,0.773039180785418,1
19194,"Paraiso","06/07/2011 10:04","Alto (> 8 mts)",53,"Mediano",-68.8395962972,-32.8727591333,4,"Cuarta Oeste",1173332.70145,1,0.9112190711312,1
2200,"Pltano","03/11/2011 11:01","Alto (> 8 mts)",191,"Grande",-68.8334033062,-32.8900243713,3,"Parque O'Higgins",1531146.02653,0,0.649630692787468,1
40460,"Pltano","11/04/2011 10:32","Alto (> 8 mts)",200,"Grande",-68.8435447154,-32.8829553546,1,"Parque Central",1655357.93265,0,0.256908585084602,0
4161,"lamo criollo","21/07/2011 09:22","Medio (4 - 8 mts)",25,"Mediano",-68.8453923887,-32.8732258832,6,"Residencial Norte",2694682.37982,0,0.320352753391489,0
44200,"Fresno europeo","14/10/2011 13:46","Alto (> 8 mts)",108,"Grande",-68.834913735,-32.8824543443,3,"Parque O'Higgins",1531146.02653,0,0.194233574904501,0
10287,"Morera","06/12/2010 11:50","Bajo (2 - 4 mts)",35,"Mediano",-68.8469188725,-32.8714301783,6,"Residencial Norte",2694682.37982,0,0.750721263233572,1
37082,"Morera","06/04/2011 09:37","Bajo (2 - 4 mts)",60,"Mediano",-68.8577494081,-32.8761526557,6,"Residencial Norte",2694682.37982,0,0.14970685634762,0
43231,"Pltano","04/10/2011 09:04","Alto (> 8 mts)",260,"Grande",-68.8350258075,-32.8795712605,1,"Parque Central",1655357.93265,0,0.832753653172404,1
21236,"Fresno europeo","10/05/2011 12:38","Bajo (2 - 4 mts)",20,"Chico",-68.8532458045,-32.894198881,5,"Residencial Sur",2423808.92355,0,0.235905006527901,0
28505,"Morera","25/02/2011 09:01","Alto (> 8 mts)",200,"Grande",-68.8484462514,-32.889756275,5,"Residencial Sur",2423808.92355,1,0.618111618794501,1
30098,"Pltano","26/04/2011 10:27","Alto (> 8 mts)",185,"Grande",-68.842146559,-32.8878225299,3,"Parque O'Higgins",1531146.02653,0,0.867968787206337,1
28659,"Morera","23/02/2011 09:12","Alto (> 8 mts)",170,"Grande",-68.8487512855,-32.890883739,2,"Barrio Civico",2366816.36021,1,0.927578217582777,1
39621,"Acer","25/10/2010 11:43","Medio (4 - 8 mts)",39,"Mediano",-68.8488102745,-32.869171312,6,"Residencial Norte",2694682.37982,0,0.315513929817826,0
37629,"Morera","13/12/2010 11:13","Alto (> 8 mts)",130,"Grande",-68.8497476142,-32.8722338742,6,"Residencial Norte",2694682.37982,0,0.792141645215452,1
26368,"Fresno europeo","20/10/2011 11:41","Medio (4 - 8 mts)",100,"Grande",-68.8334969123,-32.8886819053,3,"Parque O'Higgins",1531146.02653,0,0.599775210954249,1
24662,"Fresno europeo","18/01/2011 13:46","Medio (4 - 8 mts)",55,"Mediano",-68.8427552677,-32.9010775943,2,"Barrio Civico",2366816.36021,0,0.98013558704406,1
37236,"Paraiso","11/03/2011 13:51","Alto (> 8 mts)",135,"Grande",-68.8573841978,-32.8726123785,6,"Residencial Norte",2694682.37982,0,0.529832758940756,1
18869,"Caducifolio","27/07/2011 09:06","Medio (4 - 8 mts)",39,"Mediano",-68.8407587223,-32.8704452447,4,"Cuarta Oeste",1173332.70145,1,0.518520100507885,1
25805,"Paraiso","02/02/2011 08:48","Alto (> 8 mts)",125,"Grande",-68.8405904812,-32.9035596989,2,"Barrio Civico",2366816.36021,0,0.69520327122882,1
38196,"Morera","25/08/2010 11:31","Alto (> 8 mts)",112,"Grande",-68.8464107426,-32.8737739718,6,"Residencial Norte",2694682.37982,0,0.447837645420805,0
29038,"Morera","20/04/2011 10:02","Alto (> 8 mts)",135,"Grande",-68.8440247777,-32.8873514171,1,"Parque Central",1655357.93265,0,0.0440372591838241,0
11128,"Ailanthus","27/01/2011 14:01","Alto (> 8 mts)",150,"Grande",-68.8427144338,-32.9022846531,2,"Barrio Civico",2366816.36021,0,0.376612210646272,0
10749,"Fresno europeo","06/04/2011 09:44","Bajo (2 - 4 mts)",23,"Mediano",-68.8544001477,-32.876442416,6,"Residencial Norte",2694682.37982,0,0.535696138627827,1
44561,"Morera","20/10/2011 09:10","Muy bajo (1 - 2 mts)",6,"Chico",-68.8341204273,-32.8853973298,3,"Parque O'Higgins",1531146.02653,0,0.404753496637568,0
24685,"Morera","14/01/2011 13:20","Alto (> 8 mts)",140,"Grande",-68.8426716189,-32.8964681649,2,"Barrio Civico",2366816.36021,1,0.718248971737921,1
3646,"Morera","24/08/2011 12:03","Medio (4 - 8 mts)",57,"Mediano",-68.8220785421,-32.8694271822,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0292114133480936,0
40182,"Pltano","14/04/2011 12:42","Alto (> 8 mts)",190,"Grande",-68.8458560444,-32.8827417191,1,"Parque Central",1655357.93265,0,0.560507645830512,1
13408,"Morera","06/04/2011 12:51","Medio (4 - 8 mts)",160,"Grande",-68.8437579723,-32.8658213492,4,"Cuarta Oeste",1173332.70145,0,0.0881724602077156,0
24355,"Perenne","26/01/2011 10:26","Bajo (2 - 4 mts)",5,"Chico",-68.8447792142,-32.9027142521,2,"Barrio Civico",2366816.36021,0,0.305481100454926,0
10661,"Morera","23/03/2011 10:02","Medio (4 - 8 mts)",140,"Grande",-68.8526180868,-32.874574693,6,"Residencial Norte",2694682.37982,0,0.700624437537044,1
29684,"Pltano","02/03/2011 19:07","Alto (> 8 mts)",104,"Grande",-68.840438309,-32.89420835,2,"Barrio Civico",2366816.36021,0,0.63740140455775,1
1314,"Aguaribay","30/11/2011 11:21","Medio (4 - 8 mts)",68,"Grande",-68.8772304427,-32.8646001007,8,"Aeroparque",2203364.73622,0,0.805360096972436,1
39682,"Morera","30/08/2010 11:14","Muy bajo (1 - 2 mts)",3,"Chico",-68.8460361778,-32.8691130154,6,"Residencial Norte",2694682.37982,0,0.181726959999651,0
16081,"Morera","21/07/2011 10:30","Alto (> 8 mts)",180,"Grande",-68.8445074337,-32.8725432553,6,"Residencial Norte",2694682.37982,0,0.308086927747354,0
36316,"Fresno europeo","01/04/2011 12:37","Medio (4 - 8 mts)",104,"Grande",-68.8528616254,-32.8771922034,6,"Residencial Norte",2694682.37982,0,0.564155110623688,1
3371,"Pltano","30/09/2011 14:59","Alto (> 8 mts)",200,"Grande",-68.8315740458,-32.8764663563,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.736570053966716,1
7710,"Tilo","31/05/2011 08:47","Bajo (2 - 4 mts)",30,"Mediano",-68.8574171221,-32.8843797478,5,"Residencial Sur",2423808.92355,0,0.644494795007631,1
14595,"Paraiso","14/12/2011 10:10","Medio (4 - 8 mts)",65,"Grande",-68.8793911984,-32.8683176215,8,"Aeroparque",2203364.73622,0,0.455333061981946,0
45413,"Ligustro","09/09/2011 16:04","Medio (4 - 8 mts)",50,"Mediano",-68.8250738659,-32.8722134019,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.640661778161302,1
45533,"Fresno europeo","19/09/2011 10:22","Alto (> 8 mts)",250,"Grande",-68.821206839,-32.8727631416,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0268332336563617,0
4566,"Prunas","08/08/2011 13:08","Medio (4 - 8 mts)",50,"Mediano",-68.8391937757,-32.8642144304,4,"Cuarta Oeste",1173332.70145,0,0.59402595483698,1
27161,"Morera","27/10/2011 09:53","Bajo (2 - 4 mts)",16,"Chico",-68.8371479656,-32.8907788175,3,"Parque O'Higgins",1531146.02653,0,0.194820927688852,0
39912,"Morera","02/05/2011 10:26","Medio (4 - 8 mts)",200,"Grande",-68.8431607535,-32.8755746999,1,"Parque Central",1655357.93265,0,0.570227973395959,1
43668,"Morera","13/10/2011 17:35","Medio (4 - 8 mts)",110,"Grande",-68.8351596137,-32.8815825616,3,"Parque O'Higgins",1531146.02653,0,0.106360173551366,0
14568,"Aguaribay","14/12/2011 11:08","Alto (> 8 mts)",185,"Grande",-68.8787497744,-32.8672347444,8,"Aeroparque",2203364.73622,0,0.344419679138809,0
31998,"Fresno americano","03/06/2011 12:20","Alto (> 8 mts)",105,"Grande",-68.8589365612,-32.8872554223,5,"Residencial Sur",2423808.92355,0,0.0872415942139924,0
5243,"lamo criollo","05/05/2011 12:06","Medio (4 - 8 mts)",100,"Grande",-68.8416807572,-32.873185787,4,"Cuarta Oeste",1173332.70145,0,0.228298102505505,0
3442,"Fresno europeo","17/08/2011 10:29","Medio (4 - 8 mts)",196,"Grande",-68.8288870248,-32.8667641366,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.963927097152919,1
47691,"Paraiso","09/09/2011 14:28","Alto (> 8 mts)",195,"Grande",-68.8297863961,-32.8719937023,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.627341100713238,1
26830,"Morera","09/11/2011 11:48","Medio (4 - 8 mts)",50,"Mediano",-68.8330580198,-32.8938513098,3,"Parque O'Higgins",1531146.02653,0,0.0271101009566337,0
13823,"Paraiso sombrilla","26/01/2011 10:01","Medio (4 - 8 mts)",70,"Grande",-68.8496591494,-32.8638162666,6,"Residencial Norte",2694682.37982,0,0.684647707734257,1
10730,"Morera","06/04/2011 11:56","Alto (> 8 mts)",98,"Grande",-68.858096655,-32.8767258583,7,"Residencial Parque",1786336.08966,0,0.602864776039496,1
38048,"Morera","06/12/2010 11:44","Alto (> 8 mts)",160,"Grande",-68.8468622679,-32.8711973944,6,"Residencial Norte",2694682.37982,0,0.393588991835713,0
12547,"Fresno europeo","10/01/2011 12:55","Alto (> 8 mts)",120,"Grande",-68.8446504898,-32.8627468241,4,"Cuarta Oeste",1173332.70145,0,0.0442141364328563,0
33121,"Acer","27/06/2011 11:40","Alto (> 8 mts)",95,"Grande",-68.8539562118,-32.8902744743,5,"Residencial Sur",2423808.92355,0,0.460778466193005,0
48121,"Olmo comun","17/08/2011 11:27","Medio (4 - 8 mts)",95,"Grande",-68.8294623276,-32.8668765727,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0126378654967993,0
39107,"Paraiso","15/11/2010 11:33","Medio (4 - 8 mts)",90,"Grande",-68.8539360765,-32.8708718664,6,"Residencial Norte",2694682.37982,0,0.226824651937932,0
43730,"Morera","17/10/2011 17:07","Medio (4 - 8 mts)",150,"Grande",-68.8325213463,-32.882115744,3,"Parque O'Higgins",1531146.02653,0,0.143465802073479,0
19846,"Pltano","30/06/2011 10:04","Alto (> 8 mts)",170,"Grande",-68.8343859639,-32.8635964068,4,"Cuarta Oeste",1173332.70145,0,0.158046660013497,0
9561,"Fresno europeo","16/02/2011 12:51","Medio (4 - 8 mts)",60,"Mediano",-68.8556580592,-32.8653884052,6,"Residencial Norte",2694682.37982,0,0.70139207621105,1
1544,"Tipa","23/11/2011 10:28","Bajo (2 - 4 mts)",60,"Mediano",-68.872861208,-32.8784579018,7,"Residencial Parque",1786336.08966,0,0.25906653306447,0
24220,"Paraiso","26/01/2011 08:47","Alto (> 8 mts)",250,"Grande",-68.8457513184,-32.9013055576,2,"Barrio Civico",2366816.36021,0,0.756215786794201,1
37769,"Fresno europeo","22/02/2012 07:45","Medio (4 - 8 mts)",100,"Grande",-68.8490775839,-32.8725509202,6,"Residencial Norte",2694682.37982,0,0.0967673291452229,0
19031,"Morera","13/07/2011 10:13","Alto (> 8 mts)",190,"Grande",-68.8399182644,-32.8720031958,4,"Cuarta Oeste",1173332.70145,1,0.445845045149326,0
482,"Fresno europeo","07/03/2012 10:41","Muy bajo (1 - 2 mts)",16,"Chico",-68.8227024673,-32.8682332782,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.732656285865232,1
29468,"Morera","22/03/2011 08:28","Alto (> 8 mts)",170,"Grande",-68.8442131097,-32.8934682065,2,"Barrio Civico",2366816.36021,0,0.523534106789157,1
36442,"Morera","18/03/2011 12:20","Alto (> 8 mts)",111,"Grande",-68.8522073962,-32.8800542182,6,"Residencial Norte",2694682.37982,0,0.069064537063241,0
15629,"Acacia SP","15/11/2011 19:07","Bajo (2 - 4 mts)",13,"Chico",-68.8618600774,-32.8715607823,7,"Residencial Parque",1786336.08966,0,0.604722709162161,1
19957,"Morera","05/08/2011 09:51","Alto (> 8 mts)",133,"Grande",-68.8339138486,-32.864409449,4,"Cuarta Oeste",1173332.70145,1,0.655272313626483,1
29247,"Pltano","25/02/2011 09:08","Alto (> 8 mts)",180,"Grande",-68.8453479992,-32.8879888433,1,"Parque Central",1655357.93265,0,0.822219826979563,1
9602,"Morera","28/01/2011 09:33","Medio (4 - 8 mts)",110,"Grande",-68.8505882439,-32.8635860533,6,"Residencial Norte",2694682.37982,0,0.245048746000975,0
41778,"Morera","27/04/2011 10:42","Medio (4 - 8 mts)",130,"Grande",-68.8419798738,-32.8782537226,1,"Parque Central",1655357.93265,0,0.627274334197864,1
46126,"Morera","05/10/2011 11:02","Medio (4 - 8 mts)",100,"Grande",-68.8243218639,-32.8745445893,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.29177888832055,0
19307,"Morera","13/07/2011 10:09","Alto (> 8 mts)",160,"Grande",-68.8358424203,-32.8704178803,4,"Cuarta Oeste",1173332.70145,0,0.95188631140627,1
45881,"Fresno europeo","25/08/2011 12:44","Medio (4 - 8 mts)",125,"Grande",-68.8201810299,-32.8696014148,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.313657108694315,0
731,"Paraiso sombrilla","19/12/2011 08:55","Bajo (2 - 4 mts)",26,"Mediano",-68.88123911,-32.872389278,8,"Aeroparque",2203364.73622,0,0.141071310732514,0
6470,"Morera","27/05/2011 10:55","Alto (> 8 mts)",75,"Grande",-68.8530043677,-32.8892269387,5,"Residencial Sur",2423808.92355,0,0.96353177796118,1
12971,"Morera","15/02/2011 08:49","Alto (> 8 mts)",200,"Grande",-68.8439227509,-32.8647607431,4,"Cuarta Oeste",1173332.70145,0,0.264384048292413,0
30927,"Fresno europeo","14/02/2011 09:00","Medio (4 - 8 mts)",100,"Grande",-68.8560275036,-32.8639789761,6,"Residencial Norte",2694682.37982,0,0.503557056654245,1
47835,"Pltano","21/09/2011 10:03","Alto (> 8 mts)",220,"Grande",-68.8279471795,-32.874175026,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.941943068290129,1
41239,"Morera","15/04/2011 10:57","Alto (> 8 mts)",98,"Grande",-68.8388884322,-32.8810809937,1,"Parque Central",1655357.93265,0,0.503701743204147,1
44818,"Morera","26/08/2011 10:24","Alto (> 8 mts)",100,"Grande",-68.8232091816,-32.8695656957,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.839937054784968,1
15959,"Morera","25/11/2011 10:51","Medio (4 - 8 mts)",70,"Grande",-68.8728080379,-32.8761706761,7,"Residencial Parque",1786336.08966,0,0.168645873200148,0
42843,"Fresno europeo","30/09/2011 14:04","Medio (4 - 8 mts)",40,"Mediano",-68.8321546907,-32.876790035,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0667223681230098,0
13788,"Paraiso","26/01/2011 12:16","Medio (4 - 8 mts)",140,"Grande",-68.8496035937,-32.8645026605,6,"Residencial Norte",2694682.37982,0,0.732743858592585,1
34526,"Morera","29/03/2011 12:57","Alto (> 8 mts)",170,"Grande",-68.8494349277,-32.8761130363,6,"Residencial Norte",2694682.37982,0,0.814633854897693,1
32662,"Fresno europeo","24/06/2011 12:57","Medio (4 - 8 mts)",26,"Mediano",-68.8503239708,-32.890338666,5,"Residencial Sur",2423808.92355,0,0.926110331900418,1
1201,"Paraiso","29/11/2011 11:21","Alto (> 8 mts)",130,"Grande",-68.8772046984,-32.8653960112,8,"Aeroparque",2203364.73622,0,0.707838070113212,1
36329,"Morera","01/04/2011 13:08","Medio (4 - 8 mts)",108,"Grande",-68.8535197528,-32.8775867454,6,"Residencial Norte",2694682.37982,0,0.820034600328654,1
6585,"Morera","06/05/2011 10:27","Medio (4 - 8 mts)",97,"Grande",-68.8522845911,-32.8933652837,5,"Residencial Sur",2423808.92355,0,0.997912261867896,1
3514,"Morera","02/09/2011 11:32","Bajo (2 - 4 mts)",56,"Mediano",-68.8265055214,-32.868615302,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0614009005948901,0
35160,"Fresno americano","30/03/2011 10:16","Alto (> 8 mts)",110,"Grande",-68.8514521452,-32.8818869162,1,"Parque Central",1655357.93265,0,0.404263994889334,0
39756,"Fresno europeo","13/07/2011 14:09","Alto (> 8 mts)",80,"Grande",-68.8500497573,-32.8834872495,1,"Parque Central",1655357.93265,0,0.68845793325454,1
11505,"Morera","22/02/2011 11:22","Alto (> 8 mts)",220,"Grande",-68.8531469137,-32.8664907635,6,"Residencial Norte",2694682.37982,1,0.775205465266481,1
46957,"Morera","09/09/2011 11:05","Medio (4 - 8 mts)",52,"Mediano",-68.8311285773,-32.870854067,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.932588018244132,1
39320,"Morera","30/12/2010 11:56","Alto (> 8 mts)",60,"Mediano",-68.8559850346,-32.8714639502,6,"Residencial Norte",2694682.37982,0,0.161816642154008,0
46450,"Morera","17/08/2011 13:32","Alto (> 8 mts)",170,"Grande",-68.8325647619,-32.8680523559,4,"Cuarta Oeste",1173332.70145,0,0.793704182375222,1
8943,"Morera","20/01/2011 13:58","Alto (> 8 mts)",190,"Grande",-68.8477531355,-32.8685881321,6,"Residencial Norte",2694682.37982,0,0.848343199351802,1
